blok,hucre_id,seed_key_hucre,kol,k_true,rho_hedef,sigma,gurultu,rho_max,theta_min,ratio,verdict,rho_mean,d_eff,siniflar,phi,n_per_cluster,kume_boyutlari,sigma_vektoru,atama_id,aykiri_n,aykiri_sigma,jitter,cinsiyet,prototip_set_id,prototip_hash
A_harita,375,375,M_karisik,4,r045,0.8,ar1_097,0.456,62.9,1.63,orta,0.007,3.14,peak@1947w15 | peak@1957w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,376,376,M_karisik,4,r045,0.9,beyaz,0.456,62.9,1.5,zor,0.007,3.14,peak@1947w15 | peak@1957w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,377,377,M_karisik,4,r045,0.9,ar1_097,0.456,62.9,1.5,zor,0.007,3.14,peak@1947w15 | peak@1957w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,378,378,M_karisik,4,r045,1.0,beyaz,0.456,62.9,1.4,zor,0.007,3.14,peak@1947w15 | peak@1957w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,379,379,M_karisik,4,r045,1.0,ar1_097,0.456,62.9,1.4,zor,0.007,3.14,peak@1947w15 | peak@1957w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,380,380,M_karisik,4,r062,0.1,beyaz,0.615,52.1,9.12,kolay,0.034,2.97,peak@1948w15 | peak@1956w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,381,381,M_karisik,4,r062,0.1,ar1_097,0.615,52.1,9.12,kolay,0.034,2.97,peak@1948w15 | peak@1956w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,382,382,M_karisik,4,r062,0.2,beyaz,0.615,52.1,4.61,kolay,0.034,2.97,peak@1948w15 | peak@1956w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,383,383,M_karisik,4,r062,0.2,ar1_097,0.615,52.1,4.61,kolay,0.034,2.97,peak@1948w15 | peak@1956w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,384,384,M_karisik,4,r062,0.3,beyaz,0.615,52.1,3.12,kolay,0.034,2.97,peak@1948w15 | peak@1956w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,385,385,M_karisik,4,r062,0.3,ar1_097,0.615,52.1,3.12,kolay,0.034,2.97,peak@1948w15 | peak@1956w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,386,386,M_karisik,4,r062,0.4,beyaz,0.615,52.1,2.39,orta,0.034,2.97,peak@1948w15 | peak@1956w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,387,387,M_karisik,4,r062,0.4,ar1_097,0.615,52.1,2.39,orta,0.034,2.97,peak@1948w15 | peak@1956w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,388,388,M_karisik,4,r062,0.5,beyaz,0.615,52.1,1.96,orta,0.034,2.97,peak@1948w15 | peak@1956w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,389,389,M_karisik,4,r062,0.5,ar1_097,0.615,52.1,1.96,orta,0.034,2.97,peak@1948w15 | peak@1956w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,390,390,M_karisik,4,r062,0.6,beyaz,0.615,52.1,1.68,orta,0.034,2.97,peak@1948w15 | peak@1956w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,391,391,M_karisik,4,r062,0.6,ar1_097,0.615,52.1,1.68,orta,0.034,2.97,peak@1948w15 | peak@1956w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,392,392,M_karisik,4,r062,0.7,beyaz,0.615,52.1,1.49,zor,0.034,2.97,peak@1948w15 | peak@1956w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,393,393,M_karisik,4,r062,0.7,ar1_097,0.615,52.1,1.49,zor,0.034,2.97,peak@1948w15 | peak@1956w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,394,394,M_karisik,4,r062,0.8,beyaz,0.615,52.1,1.35,zor,0.034,2.97,peak@1948w15 | peak@1956w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,395,395,M_karisik,4,r062,0.8,ar1_097,0.615,52.1,1.35,zor,0.034,2.97,peak@1948w15 | peak@1956w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,396,396,M_karisik,4,r062,0.9,beyaz,0.615,52.1,1.24,zor,0.034,2.97,peak@1948w15 | peak@1956w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,397,397,M_karisik,4,r062,0.9,ar1_097,0.615,52.1,1.24,zor,0.034,2.97,peak@1948w15 | peak@1956w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,398,398,M_karisik,4,r062,1.0,beyaz,0.615,52.1,1.16,zor,0.034,2.97,peak@1948w15 | peak@1956w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,399,399,M_karisik,4,r062,1.0,ar1_097,0.615,52.1,1.16,zor,0.034,2.97,peak@1948w15 | peak@1956w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,400,400,M_karisik,4,r078,0.1,beyaz,0.765,40.1,7.03,kolay,0.06,2.78,peak@1949w15 | peak@1955w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,401,401,M_karisik,4,r078,0.1,ar1_097,0.765,40.1,7.03,kolay,0.06,2.78,peak@1949w15 | peak@1955w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,402,402,M_karisik,4,r078,0.2,beyaz,0.765,40.1,3.55,kolay,0.06,2.78,peak@1949w15 | peak@1955w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,403,403,M_karisik,4,r078,0.2,ar1_097,0.765,40.1,3.55,kolay,0.06,2.78,peak@1949w15 | peak@1955w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,404,404,M_karisik,4,r078,0.3,beyaz,0.765,40.1,2.4,orta,0.06,2.78,peak@1949w15 | peak@1955w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,405,405,M_karisik,4,r078,0.3,ar1_097,0.765,40.1,2.4,orta,0.06,2.78,peak@1949w15 | peak@1955w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,406,406,M_karisik,4,r078,0.4,beyaz,0.765,40.1,1.84,orta,0.06,2.78,peak@1949w15 | peak@1955w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,407,407,M_karisik,4,r078,0.4,ar1_097,0.765,40.1,1.84,orta,0.06,2.78,peak@1949w15 | peak@1955w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,408,408,M_karisik,4,r078,0.5,beyaz,0.765,40.1,1.51,orta,0.06,2.78,peak@1949w15 | peak@1955w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,409,409,M_karisik,4,r078,0.5,ar1_097,0.765,40.1,1.51,orta,0.06,2.78,peak@1949w15 | peak@1955w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,410,410,M_karisik,4,r078,0.6,beyaz,0.765,40.1,1.3,zor,0.06,2.78,peak@1949w15 | peak@1955w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,411,411,M_karisik,4,r078,0.6,ar1_097,0.765,40.1,1.3,zor,0.06,2.78,peak@1949w15 | peak@1955w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,412,412,M_karisik,4,r078,0.7,beyaz,0.765,40.1,1.15,zor,0.06,2.78,peak@1949w15 | peak@1955w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,413,413,M_karisik,4,r078,0.7,ar1_097,0.765,40.1,1.15,zor,0.06,2.78,peak@1949w15 | peak@1955w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,414,414,M_karisik,4,r078,0.8,beyaz,0.765,40.1,1.04,zor,0.06,2.78,peak@1949w15 | peak@1955w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,415,415,M_karisik,4,r078,0.8,ar1_097,0.765,40.1,1.04,zor,0.06,2.78,peak@1949w15 | peak@1955w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,416,416,M_karisik,4,r078,0.9,beyaz,0.765,40.1,0.96,zor,0.06,2.78,peak@1949w15 | peak@1955w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,417,417,M_karisik,4,r078,0.9,ar1_097,0.765,40.1,0.96,zor,0.06,2.78,peak@1949w15 | peak@1955w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,418,418,M_karisik,4,r078,1.0,beyaz,0.765,40.1,0.89,zor,0.06,2.78,peak@1949w15 | peak@1955w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,419,419,M_karisik,4,r078,1.0,ar1_097,0.765,40.1,0.89,zor,0.06,2.78,peak@1949w15 | peak@1955w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,420,420,M_karisik,5,r045,0.1,beyaz,0.456,62.9,11.01,kolay,0.03,3.57,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,421,421,M_karisik,5,r045,0.1,ar1_097,0.456,62.9,11.01,kolay,0.03,3.57,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,422,422,M_karisik,5,r045,0.2,beyaz,0.456,62.9,5.56,kolay,0.03,3.57,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,423,423,M_karisik,5,r045,0.2,ar1_097,0.456,62.9,5.56,kolay,0.03,3.57,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,424,424,M_karisik,5,r045,0.3,beyaz,0.456,62.9,3.77,kolay,0.03,3.57,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,425,425,M_karisik,5,r045,0.3,ar1_097,0.456,62.9,3.77,kolay,0.03,3.57,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,426,426,M_karisik,5,r045,0.4,beyaz,0.456,62.9,2.88,orta,0.03,3.57,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,427,427,M_karisik,5,r045,0.4,ar1_097,0.456,62.9,2.88,orta,0.03,3.57,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,428,428,M_karisik,5,r045,0.5,beyaz,0.456,62.9,2.37,orta,0.03,3.57,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,429,429,M_karisik,5,r045,0.5,ar1_097,0.456,62.9,2.37,orta,0.03,3.57,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,430,430,M_karisik,5,r045,0.6,beyaz,0.456,62.9,2.03,orta,0.03,3.57,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,431,431,M_karisik,5,r045,0.6,ar1_097,0.456,62.9,2.03,orta,0.03,3.57,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,432,432,M_karisik,5,r045,0.7,beyaz,0.456,62.9,1.8,orta,0.03,3.57,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,433,433,M_karisik,5,r045,0.7,ar1_097,0.456,62.9,1.8,orta,0.03,3.57,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,434,434,M_karisik,5,r045,0.8,beyaz,0.456,62.9,1.63,orta,0.03,3.57,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,435,435,M_karisik,5,r045,0.8,ar1_097,0.456,62.9,1.63,orta,0.03,3.57,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,436,436,M_karisik,5,r045,0.9,beyaz,0.456,62.9,1.5,zor,0.03,3.57,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,437,437,M_karisik,5,r045,0.9,ar1_097,0.456,62.9,1.5,zor,0.03,3.57,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,438,438,M_karisik,5,r045,1.0,beyaz,0.456,62.9,1.4,zor,0.03,3.57,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,439,439,M_karisik,5,r045,1.0,ar1_097,0.456,62.9,1.4,zor,0.03,3.57,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,440,440,M_karisik,5,r062,0.1,beyaz,0.615,52.1,9.12,kolay,0.084,3.34,peak@1944w15 | peak@1952w15 | peak@1960w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,441,441,M_karisik,5,r062,0.1,ar1_097,0.615,52.1,9.12,kolay,0.084,3.34,peak@1944w15 | peak@1952w15 | peak@1960w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,442,442,M_karisik,5,r062,0.2,beyaz,0.615,52.1,4.61,kolay,0.084,3.34,peak@1944w15 | peak@1952w15 | peak@1960w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,443,443,M_karisik,5,r062,0.2,ar1_097,0.615,52.1,4.61,kolay,0.084,3.34,peak@1944w15 | peak@1952w15 | peak@1960w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,444,444,M_karisik,5,r062,0.3,beyaz,0.615,52.1,3.12,kolay,0.084,3.34,peak@1944w15 | peak@1952w15 | peak@1960w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,445,445,M_karisik,5,r062,0.3,ar1_097,0.615,52.1,3.12,kolay,0.084,3.34,peak@1944w15 | peak@1952w15 | peak@1960w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,446,446,M_karisik,5,r062,0.4,beyaz,0.615,52.1,2.39,orta,0.084,3.34,peak@1944w15 | peak@1952w15 | peak@1960w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,447,447,M_karisik,5,r062,0.4,ar1_097,0.615,52.1,2.39,orta,0.084,3.34,peak@1944w15 | peak@1952w15 | peak@1960w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,448,448,M_karisik,5,r062,0.5,beyaz,0.615,52.1,1.96,orta,0.084,3.34,peak@1944w15 | peak@1952w15 | peak@1960w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,449,449,M_karisik,5,r062,0.5,ar1_097,0.615,52.1,1.96,orta,0.084,3.34,peak@1944w15 | peak@1952w15 | peak@1960w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,450,450,M_karisik,5,r062,0.6,beyaz,0.615,52.1,1.68,orta,0.084,3.34,peak@1944w15 | peak@1952w15 | peak@1960w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,451,451,M_karisik,5,r062,0.6,ar1_097,0.615,52.1,1.68,orta,0.084,3.34,peak@1944w15 | peak@1952w15 | peak@1960w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,452,452,M_karisik,5,r062,0.7,beyaz,0.615,52.1,1.49,zor,0.084,3.34,peak@1944w15 | peak@1952w15 | peak@1960w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,453,453,M_karisik,5,r062,0.7,ar1_097,0.615,52.1,1.49,zor,0.084,3.34,peak@1944w15 | peak@1952w15 | peak@1960w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,454,454,M_karisik,5,r062,0.8,beyaz,0.615,52.1,1.35,zor,0.084,3.34,peak@1944w15 | peak@1952w15 | peak@1960w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,455,455,M_karisik,5,r062,0.8,ar1_097,0.615,52.1,1.35,zor,0.084,3.34,peak@1944w15 | peak@1952w15 | peak@1960w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,456,456,M_karisik,5,r062,0.9,beyaz,0.615,52.1,1.24,zor,0.084,3.34,peak@1944w15 | peak@1952w15 | peak@1960w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,457,457,M_karisik,5,r062,0.9,ar1_097,0.615,52.1,1.24,zor,0.084,3.34,peak@1944w15 | peak@1952w15 | peak@1960w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,458,458,M_karisik,5,r062,1.0,beyaz,0.615,52.1,1.16,zor,0.084,3.34,peak@1944w15 | peak@1952w15 | peak@1960w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,459,459,M_karisik,5,r062,1.0,ar1_097,0.615,52.1,1.16,zor,0.084,3.34,peak@1944w15 | peak@1952w15 | peak@1960w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,460,460,M_karisik,5,r078,0.1,beyaz,0.765,40.1,7.03,kolay,0.142,3.0,peak@1946w15 | peak@1952w15 | peak@1958w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,461,461,M_karisik,5,r078,0.1,ar1_097,0.765,40.1,7.03,kolay,0.142,3.0,peak@1946w15 | peak@1952w15 | peak@1958w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,462,462,M_karisik,5,r078,0.2,beyaz,0.765,40.1,3.55,kolay,0.142,3.0,peak@1946w15 | peak@1952w15 | peak@1958w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,463,463,M_karisik,5,r078,0.2,ar1_097,0.765,40.1,3.55,kolay,0.142,3.0,peak@1946w15 | peak@1952w15 | peak@1958w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,464,464,M_karisik,5,r078,0.3,beyaz,0.765,40.1,2.4,orta,0.142,3.0,peak@1946w15 | peak@1952w15 | peak@1958w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,465,465,M_karisik,5,r078,0.3,ar1_097,0.765,40.1,2.4,orta,0.142,3.0,peak@1946w15 | peak@1952w15 | peak@1958w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,466,466,M_karisik,5,r078,0.4,beyaz,0.765,40.1,1.84,orta,0.142,3.0,peak@1946w15 | peak@1952w15 | peak@1958w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,467,467,M_karisik,5,r078,0.4,ar1_097,0.765,40.1,1.84,orta,0.142,3.0,peak@1946w15 | peak@1952w15 | peak@1958w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,468,468,M_karisik,5,r078,0.5,beyaz,0.765,40.1,1.51,orta,0.142,3.0,peak@1946w15 | peak@1952w15 | peak@1958w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,469,469,M_karisik,5,r078,0.5,ar1_097,0.765,40.1,1.51,orta,0.142,3.0,peak@1946w15 | peak@1952w15 | peak@1958w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,470,470,M_karisik,5,r078,0.6,beyaz,0.765,40.1,1.3,zor,0.142,3.0,peak@1946w15 | peak@1952w15 | peak@1958w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,471,471,M_karisik,5,r078,0.6,ar1_097,0.765,40.1,1.3,zor,0.142,3.0,peak@1946w15 | peak@1952w15 | peak@1958w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,472,472,M_karisik,5,r078,0.7,beyaz,0.765,40.1,1.15,zor,0.142,3.0,peak@1946w15 | peak@1952w15 | peak@1958w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,473,473,M_karisik,5,r078,0.7,ar1_097,0.765,40.1,1.15,zor,0.142,3.0,peak@1946w15 | peak@1952w15 | peak@1958w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,474,474,M_karisik,5,r078,0.8,beyaz,0.765,40.1,1.04,zor,0.142,3.0,peak@1946w15 | peak@1952w15 | peak@1958w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,475,475,M_karisik,5,r078,0.8,ar1_097,0.765,40.1,1.04,zor,0.142,3.0,peak@1946w15 | peak@1952w15 | peak@1958w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,476,476,M_karisik,5,r078,0.9,beyaz,0.765,40.1,0.96,zor,0.142,3.0,peak@1946w15 | peak@1952w15 | peak@1958w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,477,477,M_karisik,5,r078,0.9,ar1_097,0.765,40.1,0.96,zor,0.142,3.0,peak@1946w15 | peak@1952w15 | peak@1958w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,478,478,M_karisik,5,r078,1.0,beyaz,0.765,40.1,0.89,zor,0.142,3.0,peak@1946w15 | peak@1952w15 | peak@1958w15 | level_shift@1955 | trough@1975w15,,10,,,,0,,0,,,
A_harita,479,479,M_karisik,5,r078,1.0,ar1_097,0.765,40.1,0.89,zor,0.142,3.0,peak@1946w15 | peak@1952w15 | peak@1958w15 | level_shift@1955 | trough@1975w15,0.97,10,,,,0,,0,,,
A_harita,480,480,M_karisik,6,r045,0.1,beyaz,0.456,62.9,11.01,kolay,-0.046,3.91,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15 | cylinder@1915w40,,10,,,,0,,0,,,
A_harita,481,481,M_karisik,6,r045,0.1,ar1_097,0.456,62.9,11.01,kolay,-0.046,3.91,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15 | cylinder@1915w40,0.97,10,,,,0,,0,,,
A_harita,482,482,M_karisik,6,r045,0.2,beyaz,0.456,62.9,5.56,kolay,-0.046,3.91,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15 | cylinder@1915w40,,10,,,,0,,0,,,
A_harita,483,483,M_karisik,6,r045,0.2,ar1_097,0.456,62.9,5.56,kolay,-0.046,3.91,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15 | cylinder@1915w40,0.97,10,,,,0,,0,,,
A_harita,484,484,M_karisik,6,r045,0.3,beyaz,0.456,62.9,3.77,kolay,-0.046,3.91,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15 | cylinder@1915w40,,10,,,,0,,0,,,
A_harita,485,485,M_karisik,6,r045,0.3,ar1_097,0.456,62.9,3.77,kolay,-0.046,3.91,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15 | cylinder@1915w40,0.97,10,,,,0,,0,,,
A_harita,486,486,M_karisik,6,r045,0.4,beyaz,0.456,62.9,2.88,orta,-0.046,3.91,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15 | cylinder@1915w40,,10,,,,0,,0,,,
A_harita,487,487,M_karisik,6,r045,0.4,ar1_097,0.456,62.9,2.88,orta,-0.046,3.91,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15 | cylinder@1915w40,0.97,10,,,,0,,0,,,
A_harita,488,488,M_karisik,6,r045,0.5,beyaz,0.456,62.9,2.37,orta,-0.046,3.91,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15 | cylinder@1915w40,,10,,,,0,,0,,,
A_harita,489,489,M_karisik,6,r045,0.5,ar1_097,0.456,62.9,2.37,orta,-0.046,3.91,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15 | cylinder@1915w40,0.97,10,,,,0,,0,,,
A_harita,490,490,M_karisik,6,r045,0.6,beyaz,0.456,62.9,2.03,orta,-0.046,3.91,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15 | cylinder@1915w40,,10,,,,0,,0,,,
A_harita,491,491,M_karisik,6,r045,0.6,ar1_097,0.456,62.9,2.03,orta,-0.046,3.91,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15 | cylinder@1915w40,0.97,10,,,,0,,0,,,
A_harita,492,492,M_karisik,6,r045,0.7,beyaz,0.456,62.9,1.8,orta,-0.046,3.91,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15 | cylinder@1915w40,,10,,,,0,,0,,,
A_harita,493,493,M_karisik,6,r045,0.7,ar1_097,0.456,62.9,1.8,orta,-0.046,3.91,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15 | cylinder@1915w40,0.97,10,,,,0,,0,,,
A_harita,494,494,M_karisik,6,r045,0.8,beyaz,0.456,62.9,1.63,orta,-0.046,3.91,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15 | cylinder@1915w40,,10,,,,0,,0,,,
A_harita,495,495,M_karisik,6,r045,0.8,ar1_097,0.456,62.9,1.63,orta,-0.046,3.91,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15 | cylinder@1915w40,0.97,10,,,,0,,0,,,
A_harita,496,496,M_karisik,6,r045,0.9,beyaz,0.456,62.9,1.5,zor,-0.046,3.91,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15 | cylinder@1915w40,,10,,,,0,,0,,,
A_harita,497,497,M_karisik,6,r045,0.9,ar1_097,0.456,62.9,1.5,zor,-0.046,3.91,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15 | cylinder@1915w40,0.97,10,,,,0,,0,,,
A_harita,498,498,M_karisik,6,r045,1.0,beyaz,0.456,62.9,1.4,zor,-0.046,3.91,peak@1942w15 | peak@1952w15 | peak@1962w15 | level_shift@1955 | trough@1975w15 | cylinder@1915w40,,10,,,,0,,0,,,
